status,old_path,new_path,normalized_path,ko_path,action,priority,additions,deletions,section
R,docs/03-pages/02-api-reference/03-next-config-js/compress.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/compress.mdx,pages/api-reference/config/next-config-js/compress,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/crossOrigin.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/crossOrigin.mdx,pages/api-reference/config/next-config-js/crossOrigin,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/devIndicators.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/devIndicators.mdx,pages/api-reference/config/next-config-js/devIndicators,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/distDir.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/distDir.mdx,pages/api-reference/config/next-config-js/distDir,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/env.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/env.mdx,pages/api-reference/config/next-config-js/env,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/exportPathMap.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/exportPathMap.mdx,pages/api-reference/config/next-config-js/exportPathMap,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/generateBuildId.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/generateBuildId.mdx,pages/api-reference/config/next-config-js/generateBuildId,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/generateEtags.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/generateEtags.mdx,pages/api-reference/config/next-config-js/generateEtags,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/headers.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/headers.mdx,pages/api-reference/config/next-config-js/headers,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/httpAgentOptions.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/httpAgentOptions.mdx,pages/api-reference/config/next-config-js/httpAgentOptions,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/images.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/images.mdx,pages/api-reference/config/next-config-js/images,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/index.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/index.mdx,pages/api-reference/config/next-config-js,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
A,,docs/02-pages/04-api-reference/04-config/01-next-config-js/isolatedDevBuild.mdx,pages/api-reference/config/next-config-js/isolatedDevBuild,,NEW_TRANSLATION,P0,7,0,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/onDemandEntries.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/onDemandEntries.mdx,pages/api-reference/config/next-config-js/onDemandEntries,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/optimizePackageImports.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/optimizePackageImports.mdx,pages/api-reference/config/next-config-js/optimizePackageImports,,REMOVE_OR_REDIRECT,P0,2,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/output.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/output.mdx,pages/api-reference/config/next-config-js/output,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/pageExtensions.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/pageExtensions.mdx,pages/api-reference/config/next-config-js/pageExtensions,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/poweredByHeader.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/poweredByHeader.mdx,pages/api-reference/config/next-config-js/poweredByHeader,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/productionBrowserSourceMaps.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/productionBrowserSourceMaps.mdx,pages/api-reference/config/next-config-js/productionBrowserSourceMaps,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
A,,docs/02-pages/04-api-reference/04-config/01-next-config-js/proxyClientMaxBodySize.mdx,pages/api-reference/config/next-config-js/proxyClientMaxBodySize,,NEW_TRANSLATION,P0,7,0,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/reactStrictMode.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/reactStrictMode.mdx,pages/api-reference/config/next-config-js/reactStrictMode,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/redirects.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/redirects.mdx,pages/api-reference/config/next-config-js/redirects,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/rewrites.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/rewrites.mdx,pages/api-reference/config/next-config-js/rewrites,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/serverExternalPackages.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/serverExternalPackages.mdx,pages/api-reference/config/next-config-js/serverExternalPackages,,REMOVE_OR_REDIRECT,P0,25,3,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/trailingSlash.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/trailingSlash.mdx,pages/api-reference/config/next-config-js/trailingSlash,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/transpilePackages.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/transpilePackages.mdx,pages/api-reference/config/next-config-js/transpilePackages,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/turbo.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/turbopack.mdx,pages/api-reference/config/next-config-js/turbopack,,REMOVE_OR_REDIRECT,P0,3,3,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/typescript.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/typescript.mdx,pages/api-reference/config/next-config-js/typescript,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/urlImports.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/urlImports.mdx,pages/api-reference/config/next-config-js/urlImports,,REMOVE_OR_REDIRECT,P0,3,2,pages/api-reference
R,docs/03-pages/01-building-your-application/01-routing/11-middleware.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/useLightningcss.mdx,pages/api-reference/config/next-config-js/useLightningcss,,REMOVE_OR_REDIRECT,P0,4,3,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/webVitalsAttribution.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/webVitalsAttribution.mdx,pages/api-reference/config/next-config-js/webVitalsAttribution,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/02-api-reference/03-next-config-js/webpack.mdx,docs/02-pages/04-api-reference/04-config/01-next-config-js/webpack.mdx,pages/api-reference/config/next-config-js/webpack,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/01-building-your-application/06-configuring/01-typescript.mdx,docs/02-pages/04-api-reference/04-config/01-typescript.mdx,pages/api-reference/config/typescript,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
R,docs/03-pages/01-building-your-application/06-configuring/02-eslint.mdx,docs/02-pages/04-api-reference/04-config/02-eslint.mdx,pages/api-reference/config/eslint,,REMOVE_OR_REDIRECT,P0,1,1,pages/api-reference
A,,docs/02-pages/04-api-reference/04-config/index.mdx,pages/api-reference/config,,NEW_TRANSLATION,P0,4,0,pages/api-reference
A,,docs/02-pages/04-api-reference/05-cli/create-next-app.mdx,pages/api-reference/cli/create-next-app,,NEW_TRANSLATION,P0,7,0,pages/api-reference
R,docs/03-pages/02-api-reference/04-create-next-app.mdx,docs/02-pages/04-api-reference/05-cli/index.mdx,pages/api-reference/cli,,REMOVE_OR_REDIRECT,P0,3,3,pages/api-reference
A,,docs/02-pages/04-api-reference/05-cli/next.mdx,pages/api-reference/cli/next,,NEW_TRANSLATION,P0,7,0,pages/api-reference
R,docs/03-pages/02-api-reference/06-edge.mdx,docs/02-pages/04-api-reference/06-edge.mdx,pages/api-reference/edge,pages/docs/pages/api-reference/edge.mdx,UPDATE_REQUIRED,P0,0,0,pages/api-reference
A,,docs/02-pages/04-api-reference/08-turbopack.mdx,pages/api-reference/turbopack,,NEW_TRANSLATION,P0,5,0,pages/api-reference
R,docs/03-pages/02-api-reference/index.mdx,docs/02-pages/04-api-reference/index.mdx,pages/api-reference,pages/docs/pages/api-reference.mdx,UPDATE_REQUIRED,P0,0,0,pages/api-reference
A,,docs/02-pages/index.mdx,pages,pages/docs/pages.mdx,UPDATE_REQUIRED,P2,10,0,pages/index
R,docs/04-architecture/accessibility.mdx,docs/03-architecture/accessibility.mdx,architecture/accessibility,pages/docs/architecture/accessibility.mdx,UPDATE_REQUIRED,P1,1,1,architecture/accessibility
R,docs/04-architecture/fast-refresh.mdx,docs/03-architecture/fast-refresh.mdx,architecture/fast-refresh,pages/docs/architecture/fast-refresh.mdx,UPDATE_REQUIRED,P1,3,3,architecture/fast-refresh
R,docs/04-architecture/index.mdx,docs/03-architecture/index.mdx,architecture,pages/docs/architecture.mdx,UPDATE_REQUIRED,P1,0,0,architecture/index
R,docs/04-architecture/nextjs-compiler.mdx,docs/03-architecture/nextjs-compiler.mdx,architecture/nextjs-compiler,pages/docs/architecture/nextjs-compiler.mdx,UPDATE_REQUIRED,P1,45,7,architecture/nextjs-compiler
R,docs/04-architecture/supported-browsers.mdx,docs/03-architecture/supported-browsers.mdx,architecture/supported-browsers,pages/docs/architecture/supported-browsers.mdx,UPDATE_REQUIRED,P1,75,14,architecture/supported-browsers
D,,docs/03-pages/01-building-your-application/03-data-fetching/04-incremental-static-regeneration.mdx,pages/building-your-application/data-fetching/incremental-static-regeneration,pages/docs/pages/building-your-application/data-fetching/incremental-static-regeneration.mdx,REMOVE_OR_REDIRECT,P1,0,182,pages/building-your-application
D,,docs/03-pages/01-building-your-application/05-optimizing/07-analytics.mdx,pages/building-your-application/optimizing/analytics,pages/docs/pages/building-your-application/optimizing/analytics.mdx,REMOVE_OR_REDIRECT,P2,0,7,pages/building-your-application
D,,docs/03-pages/01-building-your-application/05-optimizing/index.mdx,pages/building-your-application/optimizing,pages/docs/pages/building-your-application/optimizing.mdx,REMOVE_OR_REDIRECT,P2,0,8,pages/building-your-application
D,,docs/03-pages/01-building-your-application/06-configuring/04-absolute-imports-and-module-aliases.mdx,pages/building-your-application/configuring/absolute-imports-and-module-aliases,pages/docs/pages/building-your-application/configuring/absolute-imports-and-module-aliases.mdx,REMOVE_OR_REDIRECT,P2,0,7,pages/building-your-application
D,,docs/03-pages/01-building-your-application/06-configuring/07-amp.mdx,pages/building-your-application/configuring/amp,pages/docs/pages/building-your-application/configuring/amp.mdx,REMOVE_OR_REDIRECT,P2,0,156,pages/building-your-application
D,,docs/03-pages/01-building-your-application/06-configuring/10-custom-server.mdx,pages/building-your-application/configuring/custom-server,pages/docs/pages/building-your-application/configuring/custom-server.mdx,REMOVE_OR_REDIRECT,P2,0,119,pages/building-your-application
D,,docs/03-pages/01-building-your-application/06-configuring/13-debugging.mdx,pages/building-your-application/configuring/debugging,pages/docs/pages/building-your-application/configuring/debugging.mdx,REMOVE_OR_REDIRECT,P2,0,122,pages/building-your-application
D,,docs/03-pages/01-building-your-application/06-configuring/index.mdx,pages/building-your-application/configuring,pages/docs/pages/building-your-application/configuring.mdx,REMOVE_OR_REDIRECT,P2,0,7,pages/building-your-application
D,,docs/03-pages/01-building-your-application/09-deploying/index.mdx,pages/building-your-application/deploying,pages/docs/pages/building-your-application/deploying.mdx,REMOVE_OR_REDIRECT,P1,0,7,pages/building-your-application
D,,docs/03-pages/01-building-your-application/10-upgrading/index.mdx,pages/building-your-application/upgrading,pages/docs/pages/building-your-application/upgrading.mdx,REMOVE_OR_REDIRECT,P1,0,7,pages/building-your-application
D,,docs/03-pages/01-building-your-application/index.mdx,pages/building-your-application,pages/docs/pages/building-your-application.mdx,REMOVE_OR_REDIRECT,P2,0,7,pages/building-your-application
D,,docs/03-pages/02-api-reference/02-functions/use-amp.mdx,pages/api-reference/functions/use-amp,pages/docs/pages/api-reference/functions/use-amp.mdx,REMOVE_OR_REDIRECT,P0,0,86,pages/api-reference
D,,docs/03-pages/02-api-reference/03-next-config-js/eslint.mdx,pages/api-reference/next-config-js/eslint,pages/docs/pages/api-reference/next-config-js/eslint.mdx,REMOVE_OR_REDIRECT,P0,0,7,pages/api-reference
D,,docs/03-pages/02-api-reference/03-next-config-js/instrumentationHook.mdx,pages/api-reference/next-config-js/instrumentationHook,pages/docs/pages/api-reference/next-config-js/instrumentationHook.mdx,REMOVE_OR_REDIRECT,P0,0,7,pages/api-reference
D,,docs/03-pages/02-api-reference/03-next-config-js/runtime-configuration.mdx,pages/api-reference/next-config-js/runtime-configuration,pages/docs/pages/api-reference/next-config-js/runtime-configuration.mdx,REMOVE_OR_REDIRECT,P0,0,60,pages/api-reference
D,,docs/03-pages/02-api-reference/05-next-cli.mdx,pages/api-reference/next-cli,pages/docs/pages/api-reference/next-cli.mdx,REMOVE_OR_REDIRECT,P0,0,7,pages/api-reference
D,,docs/03-pages/index.mdx,pages,pages/docs/pages.mdx,REMOVE_OR_REDIRECT,P2,0,8,pages/index
D,,docs/04-architecture/turbopack.mdx,architecture/turbopack,pages/docs/architecture/turbopack.mdx,REMOVE_OR_REDIRECT,P1,0,68,architecture/turbopack
R,docs/05-community/01-contribution-guide.mdx,docs/04-community/01-contribution-guide.mdx,community/contribution-guide,pages/docs/community/contribution-guide.mdx,UPDATE_REQUIRED,P2,19,12,community/contribution-guide
A,,docs/04-community/02-rspack.mdx,community/rspack,,NEW_TRANSLATION,P2,12,0,community/rspack
R,docs/05-community/index.mdx,docs/04-community/index.mdx,community,pages/docs/community.mdx,UPDATE_REQUIRED,P2,1,1,community/index
M,,docs/index.mdx,,,REVIEW_MANUAL,P2,35,25,index
